text,label
ATM apparently not working?  Couldn't access funds in my account?,declined_cash_withdrawal
"I want to give a second card for this account to my daughter, would this be possible?",getting_spare_card
My transfer to a beneficiary was rejected.,beneficiary_not_allowed
can i get a virtual card,get_disposable_virtual_card
What is your currency exchange fee?,exchange_charge
ATM is broken. It did not give me the full amount (30 pounds.)  I'm standing here with only 10 pounds and it's telling me it gave me 30 pounds. I need assistance now!,wrong_amount_of_cash_received
How can I replace an expired card?,card_about_to_expire
The app does not know it is me.,unable_to_verify_identity
Why does my transfer still say it is pending?,pending_transfer
"My Bank is in Europe, how long will the transfer take?",transfer_timing
Are currency exchanges free?,exchange_charge
Waiting for the cash I deposited this morning still,balance_not_updated_after_cheque_or_cash_deposit
Am I able to get a refund for something I bought?,request_refund
What happens if my card expires?,card_about_to_expire
Am I able to do top-ups with Google Pay?,apple_pay_or_google_pay
I want to transfer a sum of money from another bank account I have into this one,transfer_into_account
can you tell me where to find the top-up verification code?,verify_top_up
Where is my missing cheque I deposited?,balance_not_updated_after_cheque_or_cash_deposit
"Bank transfer to account did not show up, please help?",balance_not_updated_after_bank_transfer
Tell me why my transfer is declined.,declined_transfer
Please tell me which fiat currencies you support.,fiat_currency_support
Why is there a random payment in my statement?,card_payment_not_recognised
Is it possible to get a card outside the UK?,country_support
When will my cheque process?,balance_not_updated_after_cheque_or_cash_deposit
Please delete my account now.,terminate_account
I tried entering my passcode and it isn't working. Can you help?,passcode_forgotten
What's my pin number?,get_physical_card
Please help me!  A payment I made had an error on the account number and I can't cancel on my side.  Can you cancel it?,cancel_transfer
want to know how to get virtual card,getting_virtual_card
I've tried using my card multiple times and it keeps getting declined.,declined_card_payment
"Why is my transfer appearing as ""pending""?",pending_transfer
How come when I tried to pay contactless at the bus it didnt work?,contactless_not_working
What is the delivery time to the US?,card_delivery_estimate
my transfer isn't there,balance_not_updated_after_bank_transfer
Do currency exchanges cost extra?,exchange_charge
How do I reset my password?,passcode_forgotten
Who should I talk to or go to resolve a duplicate charge on my statement?,transaction_charged_twice
Is there a limit to the top-ups someone can do?,top_up_limits
Why hasn't the transaction I did to my friend arrive yet?,transfer_not_received_by_recipient
Tell me why my topup wouldn't go through?,top_up_failed
How do I check security settings on my card?,card_not_working
I was given less cash then I wanted.,wrong_amount_of_cash_received
I made a purchase earlier today but it is still listed as pending- when will it go through?,pending_card_payment
Why would my card payment be reverted?,reverted_card_payment?
Is the EUR accepted for exchanges?,fiat_currency_support
How can I top up my card with another card?,supported_cards_and_currencies
Are there any top-up limits?,top_up_limits
I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?
What is happening?  I have tried to transfer money 5x already.  Is the system down?  This shouldnt be happening as this is a basic transfer.,failed_transfer
How long will it take to have my card mailed to me?,card_delivery_estimate
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",balance_not_updated_after_cheque_or_cash_deposit
Can I hold more than one currency?,fiat_currency_support
What do I need to do to exchange my money?,exchange_via_app
Can this card be used at all ATMs?,atm_support
My payment was cancelled,reverted_card_payment?
I attemped a transfer and it didn't go through.,failed_transfer
My money is nowhere to be found? I talked up earlier and seen it. Now it has vanished. What is going on?,top_up_reverted
"My details need to be changed, how can I do so?",edit_personal_details
After taking over my card transactions I noticed that was charged twice for a restaurant purchased from earlier this week. Can you please remove one of these transactions from my account since it is not accurate?,transaction_charged_twice
I want to know the source of my funds.,verify_source_of_funds
Why is my transfer pending when I already made it?,pending_transfer
"I paid my rent into the wrong account, could you please pay it into the right account, it needs to be done by tomorrow.",cancel_transfer
"Hello, I tried to take some cash out of the ATM but I looked at my statement and it still shows that it's pending. Is the machine broken? Will I receive my money back or will I be charged for this?",pending_cash_withdrawal
"On my app I can see that a direct debit payment that I didn't do, appears.",direct_debit_payment_not_recognised
"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",Refund_not_showing_up
"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",card_payment_fee_charged
How much would I be charged for a transfer?,top_up_by_bank_transfer_charge
I didnt get the correct exchange rate for getting cash,wrong_exchange_rate_for_cash_withdrawal
I need help- I got mugged yesterday and they took everything so I can't use the app.,lost_or_stolen_phone
I want to do a cash deposit to top up. How do I do this?,top_up_by_cash_or_cheque
Can I exchange currency to Europe?,fiat_currency_support
What is the return policy?,request_refund
Do you issue cards for someone living in the US?,country_support
Send me my card now! ASAP,card_delivery_estimate
"I made a rent payment from the wrong account yesterday. It absolutely has to go through tomorrow, so can you please reroute the payment to the right account?",cancel_transfer
How soon do cards arrive after I order them?,card_delivery_estimate
How come I did not get a virtual card yet?,getting_virtual_card
I got billed an extra pound!,extra_charge_on_statement
Does Google Pay offer a top up option?,apple_pay_or_google_pay
I have a pending transaction,pending_transfer
Which currencies do you accept for adding money?,supported_cards_and_currencies
Would it be possible to activate my card?,activate_my_card
I dont have a pin,get_physical_card
I need to top up using a cheque,top_up_by_cash_or_cheque
"I was out today looking forward to paying with my brand new card, turns out the payment just kept getting declined. This is pretty sad, what's going on?",declined_card_payment
How much does it cost to top up by transfer?,top_up_by_bank_transfer_charge
Who should I contact if the amount of my withdrawal doesn't correspond to the amount that I tried to take out of my account?,wrong_amount_of_cash_received
Is identity verification required for me to use my account?,why_verify_identity
I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer
I think the rate that was applied to my purchase using foreign currency is wrong. Help!,card_payment_wrong_exchange_rate
MY transfer has still not appeared.,balance_not_updated_after_bank_transfer
How do I get a card if I live in the US?,country_support
I made a purchase but never expected to see a fee charged for the transaction.,card_payment_fee_charged
Can I change my PIN?,change_pin
Did you deactivate my card it's not working anymore,card_not_working
It is extremely important that I cancel the transfer I made yesterday and put the money into a different account.  Is this possible?,cancel_transfer
i need to top up by card.,topping_up_by_card
How come a fee was charged when I tranferred money,transfer_fee_charged
"I needed cash today, so I used another provider's ATM, and when I attempted to withdraw, it declined. I just checked it out and I'm still showing my account with that amount pending! I didn't take any money out, it was declined, so I don't want that to be processed as a withdrawal.",pending_cash_withdrawal
How can my friend pay me?,receiving_money
How simple is it to transfer money into my account?,transfer_into_account
Why has my payment been declined? I paid by card.,declined_card_payment
How can my account have money transferred into it?,transfer_into_account
How do I set my physical card PIN?,get_physical_card
"I have received my American express in apple play, looks like top up has an issue, please help?",apple_pay_or_google_pay
Tell my why my top-up is pending.,pending_top_up
At what age can my children use your service?,age_limit
Please tell me why I am having problems transferring to a beneficiary.,beneficiary_not_allowed
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
I need help from someone in your department with finding my nearest ATM.,atm_support
I think my wallet fell out on the Tube today! I realized as soon as I got to my desk. How do I cut off the card?,lost_or_stolen_card
"My card has an expiration date, will you send a new one automatically?",card_about_to_expire
"I need to deposit my virtual card, how do i do that.",get_disposable_virtual_card
"When I received my money, it was not in the correct amount. The exchange rate was not what it should have been.",wrong_exchange_rate_for_cash_withdrawal
I want to know where my money comes from.,verify_source_of_funds
I can get my identification verified.,unable_to_verify_identity
I don't have a virtual card - how do I get one?,getting_virtual_card
I would like to know how exchange rates are calculated when transferring funds.,exchange_rate
The activation process for my card isn't working.,activate_my_card
"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",direct_debit_payment_not_recognised
something is wrong with my exchange rate charge,card_payment_wrong_exchange_rate
I can't recall my password.,passcode_forgotten
I've been charged an extra £1 and I don't know why,extra_charge_on_statement
"I made a transfer for my rent payment about 2 days ago, but my landlord hasn't received it yet. It shows as done on my  side, and I've double check all account numbers and they are correct. Can you verify that the transaction was actually made?",transfer_not_received_by_recipient
"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",pending_card_payment
Please cancel my last transaction.,cancel_transfer
tell me how to get a refund for something I bought.,request_refund
is there a foreign currencies charge?,exchange_charge
What do you need for the identity verification,verify_my_identity
what are the steps to activate my card?,activate_my_card
I may need to dispute a Direct Debit payment.,direct_debit_payment_not_recognised
I am not in the UK can i get a card?,country_support
My payment was stopped,reverted_card_payment?
I would like to use this cheque to top up.  Can you tell me how to do that?,top_up_by_cash_or_cheque
Why am I unable to withdraw money even though in the past I've done it just fine?,declined_cash_withdrawal
How do I top up with a cheque?,top_up_by_cash_or_cheque
The app rejected my top up,top_up_failed
How do I know what my PIN is?,get_physical_card
Can I choose whether I receive a Visa or a Mastercard card?,visa_or_mastercard
Is there a charge for SEPA transfers?,top_up_by_bank_transfer_charge
I think the exchange rate on my card payment is incorrect.,card_payment_wrong_exchange_rate
can my husband open an account and transfer money,receiving_money
"My top-up hasn't gone through, what happened?",top_up_failed
Why is my beneficiary not working?,beneficiary_not_allowed
"i need a refund from you because the merchant is refusing, can you do that?",Refund_not_showing_up
Why isn't my refund showing in my statement?,Refund_not_showing_up
Can I use app to reset PIN attempts?,card_not_working
My top-up failed to go through.,top_up_failed
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,card_payment_wrong_exchange_rate
My disposable virtual card wouldn't process my payment?,virtual_card_not_working
I think the exchange rate is wrong for my ATM withdrawal,wrong_exchange_rate_for_cash_withdrawal
Why have I not gotten my new card?,card_arrival
"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.",reverted_card_payment?
What do I need to do to link my new card for my account?,card_linking
What countries are you supporting?,country_support
What is the youngest age for an account?,age_limit
The cheque I deposited isn't showing in my account,balance_not_updated_after_cheque_or_cash_deposit
Are you located in other countries?,country_support
How do I get a real card?,order_physical_card
What happens when my card expires?,card_about_to_expire
I have to quickly transfer something to China. How long will it take to arrive there?,transfer_timing
What are the limitations on the disposable cards?,disposable_card_limits
I was not given the amount of cash I withdrew,wrong_amount_of_cash_received
I cancelled my card payment,reverted_card_payment?
My top is still pending.,pending_top_up
How do I know what the exchange rate will be when I make an exchange.,exchange_rate
I can't see my refund in my history.,Refund_not_showing_up
I got an unexpected charge on my transfers. How can I correct this?,transfer_fee_charged
"My card info was stolen, what do I do?",compromised_card
After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.,balance_not_updated_after_bank_transfer
Is there a cost to receive money?,top_up_by_bank_transfer_charge
I want to take back my transaction,cancel_transfer
"So earlier I went to an ATM and got cash. But when I checked the app, it states that the withdrawal is pending. How can that be when I have the cash on me?",pending_cash_withdrawal
My ATM transaction was cancelled.,declined_cash_withdrawal
What are disposable virtual cards?,get_disposable_virtual_card
How old does my daughter need to be to have her own account?,age_limit
Do I get a discount if I exchange currencies a lot?,exchange_charge
What businesses can I use this card with?,card_acceptance
Why is the exchange rate for my payment incorrect?,card_payment_wrong_exchange_rate
I cannot find my refund on my statement.,Refund_not_showing_up
I am still waiting for a transfer to show,pending_transfer
Why have I received a rebate for my payment after a week?,reverted_card_payment?
Why hasn't the money transfer arrived yet?,transfer_not_received_by_recipient
Where is a ATM that accepts Mastercard?,atm_support
My card wasn't working in a shop,declined_card_payment
Tell me how to verify a top up.,verify_top_up
Why can't I withdraw funds from my account?,declined_cash_withdrawal
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,balance_not_updated_after_cheque_or_cash_deposit
What do you do to transfer money to my account?,transfer_into_account
I need to cancel my recent transfer as soon as possible. I made an error there. Please help before it goes through.,cancel_transfer
I contacted a seller about a refund last week but he still hasn't returned my money. I am frustrated and need these funds. Please help me get my money back.,Refund_not_showing_up
"I'm not sure what to do about the PIN, because I don't have one yet.",get_physical_card
I didn't realize that there were any fees for withdrawing money from my account--this has never happened to me before.  What exactly are the fees?,cash_withdrawal_charge
How long does it take for money to transfer?  I sent some to a friend and it hasn't gone through yet.,transfer_not_received_by_recipient
Can I cash deposit to top up my account,top_up_by_cash_or_cheque
Why was there a fee when I pulled cash?,cash_withdrawal_charge
can i create my own pin right away,get_physical_card
My card was stolen. What do I need to do?,lost_or_stolen_card
Where can I order a card?,order_physical_card
Recipient has not received the money,transfer_not_received_by_recipient
I didn't get the all the cash i wanted from the atm,wrong_amount_of_cash_received
I want to shut down my account as soon as possible.,terminate_account
What should I do if my phone is lost or stolen?,lost_or_stolen_phone
how do i cancel my account,terminate_account
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,card_payment_fee_charged
Where do I find the auto top- up?,automatic_top_up
Are there cash machines where I can change my PIN?,change_pin
WHAT IS THE ATMOSPHERE OF IT,card_acceptance
"Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!",cash_withdrawal_charge
Can you accept my other card from the U.S.?  It is the only other one I have.,supported_cards_and_currencies
Why is my contactless not working?,contactless_not_working
"I deposited a check, but haven't received the funds for it.",balance_not_updated_after_cheque_or_cash_deposit
"I see a transfer fee, but to my understand, that should have been free, what happened?",transfer_fee_charged
"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",card_payment_not_recognised
What do I do if I do not recognise a cash withdrawal?,cash_withdrawal_not_recognised
can i use check to top up,top_up_by_cash_or_cheque
Can you tell me the ATMs I can use with my card?,atm_support
"When my card expires soon, how fast is the replacement card sent and what are the costs?",card_about_to_expire
It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.,balance_not_updated_after_bank_transfer
How do I use disposable cards?,get_disposable_virtual_card
Can someone please help assist me by explaining to me why my pass-code is not working?,passcode_forgotten
"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?
I have a confusing payment appear on my statement and I don't recognise it!,card_payment_not_recognised
Can I get a Visa card?,visa_or_mastercard
What fiduciary currencies are supported for tenure and exchange?,fiat_currency_support
Is this card accepted by ATMs?,atm_support
My friend would like to send me money. What are the options available to them?,receiving_money
Where do I find the auto top up option?,automatic_top_up
I have no idea why but my transfers keep getting declined. I have double checked all the recipient details several times already and they're definitely correct.,declined_transfer
Do I need a disposable card?,get_disposable_virtual_card
How to activate Google Pay for top up?,apple_pay_or_google_pay
Why was there a fee on my cash withdrawal?,cash_withdrawal_charge
Can I change my card PIN?,change_pin
Am I able to change my PIN at certain cash machines?,change_pin
How long will I have to wait for my money to be in my account?,transfer_timing
An overseas cash transfer did not work correctly,wrong_exchange_rate_for_cash_withdrawal
Why was I charged an extra fee when using an ATM?,cash_withdrawal_charge
How do I close my account?,terminate_account
Why is my identification required?,why_verify_identity
What forms of ID work for verification?,verify_my_identity
When I was abroad the exchange rate for me was wrong.,wrong_exchange_rate_for_cash_withdrawal
What different currencies can I get?,exchange_via_app
"In the app, where do I find my card PIN?",get_physical_card
Please help me change my PIN.,change_pin
What exchange rate is it?,exchange_rate
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,card_payment_not_recognised
My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,extra_charge_on_statement
Why should I verify the top-up?,verify_top_up
"the product is not working, can I get a refund?",request_refund
Please help revert my transaction from this morning.,cancel_transfer
Do the disposable cards have any restrictions on them?,disposable_card_limits
Is it possible to delete the account?,terminate_account
Where to check top ups pending?,pending_top_up
How long does a bank transfer take to show up in available funds?,balance_not_updated_after_bank_transfer
Why was my card payment reversed?,reverted_card_payment?
Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,failed_transfer
"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?",top_up_failed
What do I do if I have been charged twice?,transaction_charged_twice
Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up?,top_up_failed
I bought an item and the exchange rate was wrong.,card_payment_wrong_exchange_rate
How can I change currency type?,exchange_via_app
I noticed that i got charged extra for using the card.,card_payment_fee_charged
Where do you export the cards to?,order_physical_card
Can I transfer my payroll to the bank?,receiving_money
My card payments have stopped.,reverted_card_payment?
I want to close my account & I will never do business with you again.,terminate_account
Is it possible for me to track the card is was mailed to me?,card_arrival
Help me unblock my PIN.,pin_blocked
What currencies can I use to top up my account?,transfer_into_account
How do I prove I am who I am?,verify_my_identity
I need to know the if there is a limit on the amount for auto top-up.,automatic_top_up
Would I have to pay anything if I need an additional card?,getting_spare_card
What do I do if my card has been lost or stolen?,lost_or_stolen_card
What is the proper way to activate a card?,activate_my_card
I think my phone was stolen. What can I do?,lost_or_stolen_phone
My money hasn't been transferred yet.,balance_not_updated_after_bank_transfer
I can't seem to get my virtual card to work.,virtual_card_not_working
Where is the card PIN located?,get_physical_card
I was made to pay a fee for making a transaction with card.,card_payment_fee_charged
I don't know how to verify my identity.,verify_my_identity
A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,failed_transfer
Can you tell me if I can hold money in several currencies?,fiat_currency_support
Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?,direct_debit_payment_not_recognised
Help!  I think my phone may be stolen or lost!,lost_or_stolen_phone
I tried my PIN too many times and now my card won't work!,pin_blocked
Which fiat currencies are compatible for exchange and holding?,fiat_currency_support
I'd like to make some changes to my personal information.,edit_personal_details
How can I change my password?,passcode_forgotten
I don't want to verify my identity,why_verify_identity
Is it possible to get both Visa and Mastercard from you?,visa_or_mastercard
Can I open up an account for my child?,age_limit
I made a check and cash deposit that wasn't credited to my account.,balance_not_updated_after_cheque_or_cash_deposit
"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",direct_debit_payment_not_recognised
Am I the only one who can top-up my account?,topping_up_by_card
How do you determine the exchange rate?,exchange_rate
"Hey I want to get a refund on something I bought, but not sure how to go about it. Can you please just cancel the payment, I have not received the item yet.",request_refund
There should be a cash withdrawal that I haven't seen yet.,pending_cash_withdrawal
My disposable virtual card was rejected.,virtual_card_not_working
My card is not working at stores.,declined_card_payment
can I link a card of yours I already have?,card_linking
Tell me if there is a limit to top-up.,top_up_limits
I was unable to activate my card.,activate_my_card
"It's been over a month and i still haven't received my goods! I ordered a pencil for crying out loud, it's not that hard to deliver that! I'm done with these people, give me a refund immediately! I'll search for my Japanese exclusive pencil elsewhere!",request_refund
Where can i top my card for free?,top_up_by_card_charge
Do you have a return policy?,request_refund
would a visa or mastercard be more suited to me?,visa_or_mastercard
Delete my account please. Now!,terminate_account
How can I get a refund for an item I purchased but has not yet arrived?,request_refund
Will I be charged any fees if I want to add money with an international card?,top_up_by_card_charge
"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",failed_transfer
How do I know where my money comes from?,verify_source_of_funds
Can you tell me what the cash withdrawal is in my statement?,cash_withdrawal_not_recognised
A transaction posted twice to my account.,transaction_charged_twice
Can you tell me where my readily available cash has come from?,verify_source_of_funds
Can I get a card in person?,order_physical_card
I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,card_linking
Is there a minimum age for having an account?,age_limit
How do I get a disposable virtual card as well?,get_disposable_virtual_card
There is no way for me to prove my identity.,unable_to_verify_identity
Can I use as many top-ups as I want?,top_up_limits
can i top up with check?,top_up_by_cash_or_cheque
Can I exchange currencies usign this app?,exchange_via_app
I'm having a hard time proving my identity.,unable_to_verify_identity
Why was I charged for payments? You didn't warn me about additional fees.,card_payment_fee_charged
how can i transfer money from american express card,supported_cards_and_currencies
How can I put more money into my account?,top_up_by_cash_or_cheque
When I made a transfer I was charged extra.,transfer_fee_charged
I was spending cash with my card and got a fee.,card_payment_fee_charged
My top up was rejected. Why?,top_up_reverted
Help!  There is a cash withdrawl on the account that I didn't make!,cash_withdrawal_not_recognised
How come I was charged a transaction of $1?,extra_charge_on_statement
"I put my check in the bank, but I haven't gotten my cash yet?",balance_not_updated_after_cheque_or_cash_deposit
The ATM cancelled a transaction on me when I was trying to get some cash out.,declined_cash_withdrawal
"Um, my top up didn't work",top_up_failed
"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",failed_transfer
"I might be paranoid, but someone may be using my card.",compromised_card
Can I use your app to exchange USD for GBP?,exchange_via_app
May I get my salary paid out in a different currency?,receiving_money
I need to delete my account.,terminate_account
Does the top-up need verified?,verify_top_up
Why do I have two charges It should only be one charge?,transaction_charged_twice
I want a refund for an item,request_refund
How long does it take to make an urgent transfer from China?,transfer_timing
There was a direct debit from my account and I didn't authorise it,direct_debit_payment_not_recognised
I recently bought an item using my card and I was charged an extra fee why is this?,card_payment_fee_charged
i didnt do this charge,card_payment_not_recognised
"Hae, I already completed my 3D secure authentication when I tried the crypto top up but it's still not working for me. I also don't understand what happened to the money in my account",top_up_reverted
If I don't have much money in the account can I auto top-up?,automatic_top_up
"Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet.",balance_not_updated_after_bank_transfer
Is there a fee for paying by card?,card_payment_fee_charged
My balance was not updated with my checque or cash deposit.,balance_not_updated_after_cheque_or_cash_deposit
Do you have any card fees if I want to add money using an international card?,top_up_by_card_charge
Can a friend top up my account,topping_up_by_card
who charged my card,transfer_fee_charged
I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,failed_transfer
I topped up my card but the app rejected it.,top_up_failed
Where can I update my pin number?,change_pin
I am still waiting for a the cash I deposited this morning,balance_not_updated_after_cheque_or_cash_deposit
Can I auto top up multiple times?,automatic_top_up
I believe my card payment has reverted,reverted_card_payment?
I made a transfer recently but it has not changed on my dashboard.,pending_transfer
"I made a mistake and did a transaction to a wrong account, can I cancel?",cancel_transfer
I want a reason as to why my beneficiary is not allowed?,beneficiary_not_allowed
"I need an accurate exchange rate, when I make my withdrawals.",wrong_exchange_rate_for_cash_withdrawal
Are there only certain ATM machines where I can use this card?,atm_support
Do I have to pay extra if I use an international card to top up my account?,top_up_by_card_charge
How do I see my updated balance after I make a cheque or cash deposit?,balance_not_updated_after_cheque_or_cash_deposit
I think I may have been charged $1 extra on my app.  Could you provide some insight as to why this may have happened?,extra_charge_on_statement
Why was I charged a fee to transfer money?,transfer_fee_charged
Is it possible for me to set up separate accounts for my kids?,age_limit
Can I use my apple watch to top up?,apple_pay_or_google_pay
What is this withdrawal as I do not remember making it.,cash_withdrawal_not_recognised
on my statement there is a payment that I don't recognise,card_payment_not_recognised
How do I order another card?,getting_spare_card
"My card is about to expire, what do I do?",card_about_to_expire
Will I be charged for topping up my account using a bank transfer?,top_up_by_bank_transfer_charge
Why is there a 1 euro fee on my statement?,extra_charge_on_statement
I've been charged an extra £1 and I don't know what it's for,extra_charge_on_statement
Can you explain more about why should I verify my identity?,why_verify_identity
I want to change my PIN - do I need to be in a bank?,change_pin
how do I find the code to verify the top up card?,verify_top_up
I will not be able to verify my identity.,unable_to_verify_identity
I don't understand why I was charged extra for withdrawing money?,cash_withdrawal_charge
There is an urgent thing that I need to transfer from China. Approximately how long will it take?,transfer_timing
What is the auto top-up limit?,automatic_top_up
Where can I pay with my card?,card_acceptance
make my account go away,terminate_account
I just deposited cash to my account and can't find it!,balance_not_updated_after_cheque_or_cash_deposit
Why would my payment still show as pending?,pending_card_payment
Where do I go to verify my identity?,verify_my_identity
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",failed_transfer
It looks like my top-up was cancelled,top_up_reverted
"My transaction history is looking a little off. I have been charged twice for multiple different purchases, and would like to have those duplicate charges refunded.",transaction_charged_twice
When will my card come? I need it as soon as possible!,card_delivery_estimate
I am unable to use my card for some reason.,card_not_working
Can you tell me how many currencies I can hold?,fiat_currency_support
Why is there a fee for cash withdrawal?,cash_withdrawal_charge
My balance is not right. It has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
i did not get any money but still was charged,wrong_amount_of_cash_received
How long does it take for a transfer to show up in my account?,transfer_timing
I need more physical cards.,getting_spare_card
I haven't received my virtual card.,getting_virtual_card
I have a trip coming up and want to add money automatically.,automatic_top_up
"I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?",wrong_amount_of_cash_received
I have transactions that I don't recognize - I think someone is using my card.,compromised_card
Are your cards supported in the EU?,country_support
I believe you charged me too much to exchange my money,card_payment_wrong_exchange_rate
Where do I find my PIN for my new card?,get_physical_card
How do I fix my card if it is broken?,card_not_working
My top-up didn't go through; it still says pending. What's up with that?,pending_top_up
I got a €1 extra fee in my statement,extra_charge_on_statement
I was using a foreign currecy to make a payment and the applied the wrong rate.,card_payment_wrong_exchange_rate
I'm being charged for using my card!,card_payment_fee_charged
How do I know where my funds come from?,verify_source_of_funds
Where is the transfer to my account?,balance_not_updated_after_bank_transfer
Do you process SWIFT transfers?,top_up_by_bank_transfer_charge
I made an ATM withdrawal over the holiday and then later realized I was charged an exorbitant fee!  I never would've made this withdrawal if I'd known I'd be charged so much.,wrong_exchange_rate_for_cash_withdrawal
"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",receiving_money
I made a payment but it's still pending,pending_card_payment
A wrong amount of cash we sent to me.,wrong_amount_of_cash_received
What should I do if I can't prove my identity.,unable_to_verify_identity
Can someone assist me with activating my new card?,activate_my_card
Why hasn't my cash been deposited yet?,balance_not_updated_after_cheque_or_cash_deposit
I need help reapplying my top-up. It seems it isn't working.,top_up_failed
Where do I have access to a virtual card?,getting_virtual_card
I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?,pending_transfer
My account says a withdrawal is pending - why can't I take cash out of the ATM?,pending_cash_withdrawal
Why do I have to pay extra for using my card?,card_payment_fee_charged
What value can I get for my currency?,exchange_rate
How long does it take to verify a person's identity?,unable_to_verify_identity
How long will my most recent transfer take to go through? The recipient needs the money urgently.,transfer_not_received_by_recipient
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",cash_withdrawal_not_recognised
The transger I tried to make failed.,failed_transfer
Do you accept credit cards from the US,supported_cards_and_currencies
The funds I transferred are not in my account,balance_not_updated_after_bank_transfer
Can I reset the passcode?,passcode_forgotten
Will be Apple Watch be able to let me top up?,apple_pay_or_google_pay
Do you support fiat currencies?,fiat_currency_support
How do I request a refund?,request_refund
why do you verify the top up,verify_top_up
What are the fees imposed when I make a transaction?,card_payment_fee_charged
How would I use a bank transfer for topping my account?,transfer_into_account
My cash transaction isn't showing on my receipt,transfer_not_received_by_recipient
"I think a card payment I made was cancelled, can you check?",reverted_card_payment?
"When exchanging currencies, is there an extra fee?",exchange_charge
Please tell me how to get a card if I reside in the US.,country_support
Can I choose from either Visa or Mastercard?,visa_or_mastercard
How do I update my address?,edit_personal_details
Why is my beneficiary being denies?,beneficiary_not_allowed
Why did I get charged for withdrawing cash?,cash_withdrawal_charge
Why was I unable to finish this transfer?,failed_transfer
Is there a top-up fee if you add money in USD?,top_up_by_card_charge
What is the extra fee on my statement?,extra_charge_on_statement
Can my account have different types of currency in it.,fiat_currency_support
Whats the reason for my payment being declined? It looked like everything went through ok and my account was good.,declined_card_payment
"I still haven't received my card after two weeks, is it lost?",card_arrival
How can I verify my identity?,verify_my_identity
"I would like to exchange currencies, how do I go upon it?",exchange_via_app
There is a charge for an additional pound.,extra_charge_on_statement
are you sending me my card?,card_delivery_estimate
Can I mail in a check to top up?,top_up_by_cash_or_cheque
What is the current exchange fee?,exchange_charge
I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,declined_transfer
"Pending still shows on this transfer, why?",pending_transfer
I see a fee that I think was charged because I paid by card.,card_payment_fee_charged
